id;Data;Ano_Construção;Ano_Reforma;Sala;Escritório;Cozinha;Quarto;Banheiro;Andares; Preço 
3978;20150223;1900;0;2;0;1;3;1.75;2;635000
3979;20150220;1998;0;2;0;1;3;2.5;2;350000
3980;20140924;1958;0;1;0;1;3;1;1;218000
3981;20150324;1944;0;1.5;0.5;1;4;1.5;1.5;750000
3982;20150213;1958;0;1;0;1;4;1.75;1;310597
3983;20150401;1923;0;1;0;1;3;1;1;355000
3984;20140527;2004;0;2;0;1;5;2.75;2;735000
3985;20140602;1940;0;1;0;1;1;1;1;155000
3986;20140611;1965;0;1;0;1;3;1;1;354000
3987;20150507;1982;0;1;0;1;3;1.75;1;415000
3988;20140701;1926;0;1;0;1;1;1;1;202000
3989;20150506;1996;0;2;0;1;3;2.5;2;580000
3990;20141022;1962;2005;2;0;1;4;3.25;2;1495000000
3991;20141008;2004;0;2;0;1;4;2.5;2;790000
3992;20150305;1999;0;2;0;1;3;2.5;2;499900
3993;20150423;1952;0;1;0;1;4;2.25;1;525000
3994;20140622;1989;0;2;0;1;4;2.5;2;810000
3995;20150220;1947;0;1;0;1;4;1.5;1;425000
3996;20141226;1993;0;1;0;1;3;1.75;1;241250
3997;20141112;1961;0;1;0;1;4;2.5;1;318700
3998;20140827;1917;0;1.5;0.5;1;4;1.75;1.5;720000
3999;20140715;1941;0;1.5;0.5;1;3;1;1.5;291000
4000;20140718;1983;0;1;0;1;3;1.75;1;420000
4001;20140726;1975;0;1;0;1;2;1.75;1;210000
4002;20150427;1991;0;2;0;1;3;3.25;2;645000
4003;20140519;1907;0;1.5;0.5;1;5;2;1.5;762000
4004;20140724;1936;1953;1;0;1;4;1.75;1;247500
4005;20140723;1990;0;2;0;1;3;2.25;2;282500
4006;20140605;1961;0;1;0;1;3;1.75;1;395000
4007;20140616;1960;0;1;0;1;3;1.75;1;295000
4008;20140826;1954;0;1;0;1;2;1;1;235000
4009;20141001;1948;0;1;0;1;3;1.75;1;770000
4010;20140508;2006;0;1;0;1;2;2;1;559950
4011;20140710;1942;0;1;0;1;4;2;1;639000
4012;20150428;1967;0;1;0;1;3;1;1;314950
4013;20150324;1946;0;1;0;1;3;1;1;525000
4014;20140509;2001;0;1.5;0.5;1;3;2.25;1.5; 2.4e+006 
4015;20140602;1960;0;1;0;1;3;1.75;1;820000
4016;20140911;1911;0;2;0;1;3;3;2;1385000000
4017;20141017;1950;0;1;0;1;3;2;1;521450
4018;20141006;1988;0;2;0;1;3;2.5;2;760750
4019;20140604;1923;0;1.5;0.5;1;4;1;1.5;759600
4020;20140619;1966;0;1;0;1;3;2;1;346150
4021;20150422;1926;0;1;0;1;2;1;1;390000
4022;20140924;1973;0;2;0;1;5;2.25;2;359950
4023;20140603;1924;0;1.5;0.5;1;3;2;1.5;430000
4024;20150424;2000;0;2;0;1;4;3.5;2;960000
4025;20141007;1953;0;2;0;1;7;6.75;2;800000
4026;20150108;1999;0;2;0;1;3;2.5;2; 1.01e+006 
4027;20150120;1970;0;1;0;1;3;2;1;290000
4028;20150317;1948;0;1;0;1;4;2;1; 1.35e+006 
4029;20140513;2003;0;2;0;1;3;3.25;2;777000
4030;20141007;1921;0;1.5;0.5;1;2;1;1.5;526000
4031;20150418;2007;0;2;0;1;3;3.5;2;550000
4032;20141223;1958;0;1;0;1;3;1.5;1;276000
4033;20141229;1916;0;2;0;1;5;3.25;2; 2.5e+006 
4034;20150122;1950;0;1;0;1;3;1.75;1;325000
4035;20140926;2007;0;1;0;1;3;2.5;3;365000
4036;20141007;1967;0;2;0;1;8;6;2; 2.15e+006 
4037;20150305;1925;1993;2;0;1;4;3.25;2;825050
4038;20140721;1959;0;1;0;1;3;1.5;1;690000
4039;20150415;1958;0;1.5;0.5;1;4;1;1.5;390000
4040;20150304;1995;0;1;0;1;3;2;3;385000
4041;20150331;1987;0;2;0;1;3;2.5;2;619000
4042;20150325;1983;0;1;0;1;4;2.25;1;494000
4043;20150427;1955;0;1;0;1;3;2;1;412450
4044;20150123;1928;0;2;0;1;3;1.75;2;580000
4045;20141105;1957;0;1;0;1;3;1.5;1;269900
4046;20150406;1928;0;1.5;0.5;1;4;1.5;1.5;704300
4047;20141107;2005;0;2;0;1;3;2;2;267000
4048;20140813;1976;0;1;0;1;4;1.75;1;310000
4049;20150123;1908;0;2;0;1;3;1.5;2;227064
4050;20140528;1943;0;2;0;1;3;2.5;2;925000
4051;20150508;1992;0;1;0;1;3;1.75;1;245000
4052;20141214;1969;0;1;0;1;3;1;1;339888
4053;20140710;1968;0;1;0;1;4;2;1;439000
4054;20140527;1940;0;1;0;1;2;1;1;400000
4055;20140630;1955;2013;1.5;0.5;1;3;2.25;1.5;560000
4056;20141001;1941;0;1;0;1;2;1;1;703011
4057;20141209;1926;0;1;0;1;2;1;1;363000
4058;20140919;2001;0;2;0;1;4;2.75;2;650000
4059;20150106;1972;0;1;0;1;3;1;1;299950
4060;20150422;1942;0;1;0;1;3;1;1;228950
4061;20141001;1956;0;1;0;1;4;1.75;1;465000
4062;20150213;1983;0;2;0;1;3;2.5;2;725000
4063;20140604;1977;0;1;0;1;3;1;1;212500
4064;20140910;1983;1998;2;0;1;4;2.25;2;526000
4065;20141223;1993;0;2;0;1;3;2.5;2;383000
4066;20150421;1988;0;1;0;1;3;1.75;1;244000
4067;20140805;1930;0;1.5;0.5;1;3;1.5;1.5;565000
4068;20150219;1959;0;1;0;1;8;3;1;373000
4069;20140902;1962;0;1;0;1;3;2;1;300000
4070;20140520;2001;0;2;0;1;5;2.5;2;405000
4071;20140620;1954;0;1;0;1;3;1.5;1;979000
4072;20141116;1978;0;2;0;1;4;1.75;2;324888
4073;20150429;1929;0;1;0;1;3;1.5;1;445000
4074;20150221;2006;0;2;0;1;3;3.5;2;761000
4075;20150427;1972;0;1;0;1;4;2;1;435000
4076;20140822;1991;0;1;0;1;3;2.25;1;252000
4077;20140623;1957;0;1.5;0.5;1;3;1.75;1.5;350000
4078;20141107;1955;0;1;0;1;3;1;1;875000
4079;20150210;1955;0;1;0;1;3;1;1;940000
4080;20140819;1964;0;1;0;1;3;2;1;280000
4081;20140919;2004;0;2;0;1;3;2.5;2;450000
4082;20141231;2004;0;1;0;1;3;2.5;2.5;905000
4083;20140716;1998;0;2;0;1;3;2.5;2;382450
4084;20141224;1967;0;1;0;1;3;2;1;246700
4085;20140814;1956;0;1;0;1;3;1.5;1;220000
4086;20150216;1913;0;1;0;1;3;1;1;555750
4087;20140611;1962;0;1;0;1;3;1.5;1;262500
4088;20141201;1949;0;1;0;1;2;1;1;515000
4089;20140617;1998;2006;2;0;1;3;2.5;2;499500
4090;20140604;1942;0;1;0;1;1;1;1;135000
4091;20141118;1948;1983;2;0;1;2;2;2;462500
4092;20150415;1956;0;1;0;1;4;2.5;1;937500
4093;20150422;1941;0;1;0;1;3;1.5;1;458000
4094;20141022;1933;0;1.5;0.5;1;4;2.75;1.5;845000
4095;20140531;1984;0;2;0;1;3;2.25;2;660000
4096;20150417;1987;0;1;0;1;3;2;1;265000
4097;20140507;1938;0;1;0;1;9;4.5;2.5;599999
4098;20141202;1987;0;2;0;1;3;2.5;2;280000
4099;20141029;1974;0;2;0;1;3;3.25;2;1055000000
4100;20141107;1960;0;1;0;1;4;3;1;875000
4101;20141014;1961;0;1;0;1;3;1;1;125000
4102;20141209;2005;0;2;0;1;4;3;2;634800
4103;20150203;1964;0;1;0;1;4;1;1;269950
4104;20140620;1981;0;1;0;1;3;2.25;1;359950
4105;20141215;1979;0;1;0;1;3;1.75;1;417000
4106;20140722;2007;0;1;0;1;2;2;1;389000
4107;20140815;1997;0;2;0;1;4;2.5;2;1038000000
4108;20140929;1967;0;1;0;1;6;2.5;1;698000
4109;20150318;2008;0;2;0;1;4;2.5;2;685000
4110;20141105;1932;0;1;0;1;3;1.75;1;198500
4111;20150326;2012;0;2;0;1;4;2.5;2;350000
4112;20150408;1919;1996;1;0;1;3;2.5;1;649950
4113;20150429;1968;0;1;0;1;3;1.5;1;441000
4114;20141111;1964;0;1;0;1;3;1.75;1;462600
4115;20150306;2006;0;2;0;1;4;2.5;2;365070
4116;20140513;1956;0;1;0;1;4;2;1;550000
4117;20150428;1945;0;1;0;1;5;1.75;1;470000
4118;20140827;1977;0;1;0;1;3;1.75;1;340000
4119;20140805;1965;0;1;0;1;4;2.75;1;910000
4120;20150407;1979;0;1;0;1;4;1.75;1;405000
4121;20140602;1932;0;1.5;0.5;1;4;2.25;1.5;661000
4122;20141106;1993;0;2;0;1;4;2.5;2;635000
4123;20150505;1948;0;1;0;1;2;1;1;282000
4124;20150211;1956;0;2;0;1;4;1.75;2;235000
4125;20140819;1981;0;2;0;1;3;2;2;277500
4126;20150420;1978;0;1;0;1;5;2.5;1;346500
4127;20150410;1959;0;1;0;1;5;2.25;1;480000
4128;20140916;1996;0;2;0;1;4;2.25;2;360000
4129;20141106;1994;0;1;0;1;3;2.5;1;245000
4130;20140919;1995;0;2;0;1;3;3.5;2;625000
4131;20140529;1911;0;1.5;0.5;1;5;3;1.5;750500
4132;20150418;1977;0;1;0;1;3;1.75;1;525000
4133;20140729;1998;0;2;0;1;4;3.5;2;740000
4134;20140513;1957;0;1;0;1;3;1.5;1;523000
4135;20150304;1929;0;1.5;0.5;1;3;1.75;1.5;292000
4136;20150121;1961;0;1;0;1;4;2.5;1;625000
4137;20150116;2002;0;2;0;1;3;2.5;2;700000
4138;20150312;2007;0;2;0;1;3;2.5;2;399950
4139;20150225;2007;0;1;0;1;4;3.5;3;545000
4140;20140807;1954;0;1;0;1;4;2;1;339999
4141;20141201;1909;0;2;0;1;4;2.25;2; 1.21e+006 
4142;20141113;2003;0;2;0;1;3;2.5;2;545000
4143;20150309;1967;0;1;0;1;4;1.75;1;260000
4144;20140523;1992;0;1;0;1;3;1.75;1;526000
4145;20141112;2003;0;2;0;1;4;3;2;701000
4146;20141003;1968;0;1;0;1;3;2.25;1;290000
4147;20141004;1908;2005;1;0;1;1;1;1;330600
4148;20150427;1949;0;1;0;1;3;1.75;1;550500
4149;20150313;1949;0;1;0;1;2;1;1;430000
4150;20141014;2008;0;2;0;1;4;5.5;2;4000000
4151;20140804;1928;0;1;0;1;2;1;1;260600
4152;20141218;1961;0;2;0;1;5;3;2;825000
4153;20141023;1956;0;1;0;1;4;2;1;378950
4154;20150116;2000;0;2;0;1;4;2.5;2;435000
4155;20150422;2015;0;2;0;1;3;2.25;2;631000
4156;20140518;1986;0;2;0;1;3;2.5;2;415000
4157;20141021;1967;0;1;0;1;3;1.75;1;222000
4158;20140820;1987;0;1;0;1;3;2;1;245000
4159;20150325;1985;0;2;0;1;3;2.5;2;720000
4160;20141223;1960;0;1;0;1;3;1;1;215000
4161;20141030;1924;0;1;0;1;2;1;1;579100
4162;20140728;1943;0;1.5;0.5;1;4;1.75;1.5;522500
4163;20140919;1972;0;1;0;1;3;2;1;489000
4164;20150506;1925;0;1.5;0.5;1;3;1;1.5;240000
4165;20150421;2007;0;1;0;1;3;2;1;420250
4166;20141114;1967;0;2;0;1;4;2.5;2;523000
4167;20140513;1958;0;1;0;1;4;2;1;628000
4168;20150506;1990;0;2;0;1;4;2.5;2;320000
4169;20141118;1999;0;2;0;1;3;2.5;2;359950
4170;20140505;1958;0;1;0;1;2;1;1;232000
4171;20141114;1961;0;1;0;1;4;2.25;1;810000
4172;20141211;1921;0;1.5;0.5;1;4;1.5;1.5;245000
4173;20150507;1984;0;1;0;1;3;2.25;1;273000
4174;20150211;1959;0;1;0;1;5;2.5;1;1191000000
4175;20150421;1917;0;1.5;0.5;1;5;1;1.5;438000
4176;20140717;1959;0;1;0;1;3;1.75;1;400000
4177;20140516;1951;0;1;0;1;3;1;1;340000
4178;20140609;2006;0;1;0;1;2;2.5;3;552000
4179;20141125;1991;0;2;0;1;3;1.75;2;790000
4180;20140707;1931;0;2;0;1;3;1.5;2;360000
4181;20150302;1934;1984;1;0;1;3;1;1;235000
4182;20141010;1913;0;1;0;1;2;1;1;775000
4183;20140514;1965;0;1.5;0.5;1;3;2.75;1.5;489200
4184;20140729;1977;0;2;0;1;3;2.25;2;341000
4185;20141001;2012;0;2;0;1;4;2.5;2;335000
4186;20150121;2004;0;2;0;1;3;1.75;2;393500
4187;20140918;1940;0;1;0;1;3;2;1;360000
4188;20150304;1923;0;1;0;1;4;1;1;400800
4189;20141103;1939;0;1;0;1;3;1;1;585000
4190;20141001;1936;0;2;0;1;4;2.75;2; 1.6e+006 
4191;20140729;1994;0;2;0;1;4;2.5;2;28805000000
4192;20140515;1955;0;1;0;1;3;1;1;300000
4193;20141114;1912;0;2;0;1;4;2.75;2;1045000000
4194;20140922;1999;0;2;0;1;3;1.5;2;360000
4195;20140620;1926;0;2;0;1;4;2.25;2;665900
4196;20140822;1911;0;1.5;0.5;1;4;1;1.5;470000
4197;20140513;1963;0;1;0;1;4;1.75;1;581000
4198;20140707;1979;0;1;0;1;6;3.5;1;527000
4199;20150506;1955;0;1;0;1;4;1.75;1;423000
4200;20140927;1926;0;1.5;0.5;1;4;3.5;1.5;875000
4201;20140729;1951;0;1;0;1;3;1;1;410000
4202;20150316;1997;0;2;0;1;3;2.5;2;606000
4203;20150501;1997;0;2;0;1;3;2.5;2;654000
4204;20140709;1959;0;1.5;0.5;1;3;0.75;1.5;150000
4205;20141109;2003;0;1;0;1;3;2.5;1;373000
4206;20140529;1900;1955;1;0;1;5;2;1;550000
4207;20140521;1990;0;2;0;1;3;2.5;2;512500
4208;20150428;2003;0;2;0;1;4;2.5;2;360000
4209;20140926;1997;0;1;0;1;3;2;3;369000
4210;20141230;2003;0;2;0;1;4;2.5;2;825000
4211;20141201;1978;0;1;0;1;3;2;1;255000
4212;20140528;1946;0;1;0;1;4;2.5;1;1285000000
4213;20140808;1968;0;1.5;0.5;1;5;2.5;1.5;270000
4214;20140924;1996;0;2;0;1;3;2.5;2;480680
4215;20150303;1965;0;1;0;1;4;1.75;1;525000
4216;20140623;1946;0;1.5;0.5;1;3;1;1.5;291500
4217;20141230;1974;0;1;0;1;4;2;1;305000
4218;20150507;1998;0;1;0;1;3;1.75;1;285000
4219;20140916;1925;0;2;0;1;3;2.5;2;1875000000
4220;20150108;1968;0;1;0;1;5;1.75;1;329500
4221;20140708;1984;0;1;0;1;4;2.25;3; 1.57e+006 
4222;20140811;1991;0;1;0;1;3;2.5;1;379260
4223;20140709;2000;0;2;0;1;3;2.5;2;356000
4224;20141201;1956;0;1;0;1;4;1.75;1;571900
4225;20140821;1957;0;2;0;1;3;1.75;2;271500
4226;20150316;1967;0;1;0;1;3;1.75;1;390000
4227;20150512;1985;0;1;0;1;3;2.5;1;550000
4228;20150105;1999;0;2;0;1;2;2.5;2;755000
4229;20141118;1994;0;2;0;1;2;2.5;2;509500
4230;20150325;1942;0;1;0;1;2;1;1;486700
4231;20140728;1910;0;1.5;0.5;1;2;1;1.5;527500
4232;20140815;1912;0;1.5;0.5;1;5;2.5;1.5;475000
4233;20140827;2001;0;2;0;1;3;2.75;2;268000
4234;20150416;1978;0;2;0;1;3;2;2;562000
4235;20140722;1975;0;1;0;1;4;2.5;1;780000
4236;20150106;1908;0;2;0;1;9;3;2;700000
4237;20140902;1931;0;1;0;1;3;2;1;710000
4238;20140612;1947;0;1;0;1;3;1;1;445000
4239;20140915;2005;0;1;0;1;3;3.25;1;729000
4240;20140618;2008;0;1;0;1;3;3.25;3;384400
4241;20150327;1962;2015;1;0;1;6;3;1;815000
4242;20141029;1990;0;1;0;1;4;2.5;3;865000
4243;20140828;1967;0;1;0;1;3;2;1;514000
4244;20140520;1965;0;1;0;1;4;2.75;1;615000
4245;20141016;1980;0;1;0;1;4;3.25;1;865000
4246;20141013;2004;0;2;0;1;4;2.5;2;755000
4247;20150427;1953;0;1;0;1;4;1;1;425000
4248;20140618;1910;0;1;0;1;2;1;1;375000
4249;20150424;2009;0;2;0;1;4;2.5;2;750000
4250;20140926;2005;0;2;0;1;4;2.75;2;722000
4251;20150331;1949;1997;2;0;1;3;2.5;2;1011000000
4252;20140625;1996;0;2;0;1;3;2.5;2;725000
4253;20140930;1947;0;1;0;1;3;0.75;1;170000
4254;20150501;1982;0;1;0;1;4;3.25;1;845000
4255;20150115;1991;0;2;0;1;3;2;2;271900
4256;20140605;1977;0;1;0;1;6;4.5;3; 1.3e+006 
4257;20141222;1977;0;1;0;1;4;2.5;1;261500
4258;20140516;2003;0;2;0;1;3;2.5;2;619500
4259;20140610;1986;0;1;0;1;5;2.25;1;435000
4260;20141003;1954;0;1;0;1;3;1;1;210000
4261;20141126;1909;0;1;0;1;3;2;1;489950
4262;20140508;1962;0;1;0;1;4;1.5;1;260000
4263;20140628;1949;0;1;0;1;4;1;1;300000
4264;20150422;1966;0;1;0;1;4;2;1;530000
4265;20141216;1977;0;1;0;1;3;1.75;1;235000
4266;20150105;1918;0;2;0;1;3;1;2;593500
4267;20140723;1975;0;2;0;1;3;3;2;562000
4268;20150427;1994;0;2;0;1;3;2;2;585000
4269;20140530;1977;2005;1;0;1;4;3.25;1; 2.4e+006 
4270;20150224;1986;0;1;0;1;3;1.75;1;199500
4271;20140902;1914;0;1.5;0.5;1;5;1;1.5;544500
4272;20150218;1962;0;1;0;1;3;1;1;394900
4273;20140731;2009;0;2;0;1;4;3.75;2;912000
4274;20140710;1990;0;2;0;1;3;2.5;2;260000
4275;20150219;1964;0;1;0;1;5;3;1;858000
4276;20141209;1963;0;1;0;1;4;2.5;1;1275000000
4277;20150513;1970;0;1;0;1;4;1.75;1;242150
4278;20141030;1986;0;1;0;1;3;1.75;1;220000
4279;20150430;1977;0;1;0;1;3;2;1;235000
4280;20141021;1978;0;1;0;1;3;1.75;1;370000
4281;20141003;1981;0;1;0;1;3;1.75;1;450000
4282;20140711;1956;0;1;0;1;5;1.5;1;534950
4283;20150315;2005;0;2;0;1;4;2.5;2;730000
4284;20140925;1983;0;1;0;1;4;2.5;1;465000
4285;20140801;1955;0;1;0;1;3;1;1;178000
4286;20150209;1976;0;1;0;1;3;1;1;215000
4287;20150312;1984;0;1;0;1;3;2.75;1;300000
4288;20140515;1973;0;1;0;1;3;2;1;430000
4289;20140731;1985;0;2;0;1;3;1.5;2;183000
4290;20140612;2007;0;1;0;1;3;2.5;2.5;585000
4291;20140716;1969;0;2;0;1;3;1;2;192950
4292;20140926;1930;1979;1;0;1;2;1;1;599000
4293;20140708;1968;0;1;0;1;3;1;1;326500
4294;20140718;1944;0;1;0;1;2;1;1;358803
4295;20140528;1999;0;2;0;1;3;2.5;2;537000
4296;20141023;1961;0;1;0;1;3;2.5;1;1155000000
4297;20150129;1950;0;1;0;1;2;1;1;156000
4298;20150325;1939;0;1.5;0.5;1;3;1;1.5;219000
4299;20150501;1922;0;2;0;1;3;1.5;2; 1.19e+006 
4300;20150427;1978;0;1;0;1;5;1.75;1;248000
4301;20150209;1987;0;1;0;1;3;1.75;1;340000
4302;20150422;1975;0;1;0;1;5;2.5;1;899100
4303;20140728;1963;0;1;0;1;3;1.75;1;346950
4304;20140917;1928;0;2;0;1;3;1;2;330000
4305;20140731;1954;0;1;0;1;3;1;1;325000
4306;20141027;1975;0;1;0;1;3;1.75;1;315000
4307;20140623;2014;0;2;0;1;3;2.5;2;649950
4308;20140825;1942;0;1.5;0.5;1;3;1;1.5;316000
4309;20140617;2008;0;2;0;1;2;2.5;2;386000
4310;20150408;1982;0;1;0;1;2;1.75;1;535000
4311;20150325;2003;0;1;0;1;3;3;3;600000
4312;20141118;2001;0;2;0;1;4;2.5;2;339000
4313;20140926;1949;0;1;0;1;3;2;1;167000
4314;20141215;1952;0;1;0;1;3;1;1;430000
4315;20140821;2007;0;2;0;1;4;4;2;688000
4316;20140908;1948;0;1;0;1;3;2.25;1;834500
4317;20140628;1951;0;1;0;1;4;4.25;1;1075000000
4318;20141201;1960;0;1;0;1;3;1;1;250000
4319;20150410;1926;0;1.5;0.5;1;3;1;1.5;402500
4320;20141216;1978;0;1;0;1;3;2.5;1;432500
4321;20140814;1972;0;1;0;1;5;1.75;1;485000
4322;20140820;1978;0;1;0;1;4;2.75;1;560000
4323;20141021;1990;0;2;0;1;4;2.25;2;410000
4324;20140515;1980;0;1;0;1;3;2.5;1;455000
4325;20141229;1975;0;1;0;1;4;2.5;1;459500
4326;20141212;1968;0;1;0;1;4;1.75;1;371000
4327;20150220;2002;0;2;0;1;3;2.25;2;289500
4328;20141021;2007;0;2;0;1;3;3.5;2;395000
4329;20140614;1923;0;1;0;1;2;1;1;496752
4330;20141001;1943;0;1;0;1;2;1;1;227000
4331;20140804;1985;0;1;0;1;3;1.75;1;330000
4332;20150123;1958;0;1;0;1;5;2;1;480000
4333;20140806;1976;0;1;0;1;2;1;1;290000
4334;20141112;1945;0;1.5;0.5;1;3;1;1.5;281000
4335;20150407;1926;0;1.5;0.5;1;4;1.5;1.5;705000
4336;20140502;1909;0;1.5;0.5;1;4;2.5;1.5; 1.4e+006 
4337;20141212;1958;0;1;0;1;4;3.25;1;485000
4338;20150309;2003;0;1;0;1;3;2.25;3;622000
4339;20140902;1958;0;1;0;1;3;2.25;1;380000
4340;20141126;1982;0;2;0;1;4;2.75;2;2125000000
4341;20140627;1939;0;1;0;1;3;1.75;1;561500
4342;20140916;1972;0;1;0;1;3;1;1;242000
4343;20140624;1966;0;1;0;1;3;1.5;1;348500
4344;20150326;1966;0;1;0;1;3;1.5;1;370000
4345;20150414;1977;0;2;0;1;6;3.75;2;752000
4346;20141031;1985;0;1;0;1;3;1.75;1;230000
4347;20150318;2012;0;1;0;1;3;2.25;3;715000
4348;20150417;1968;0;1;0;1;3;1.75;1;240415
4349;20141125;1922;1996;1.5;0.5;1;4;1.75;1.5;562000
4350;20140805;1917;0;1;0;1;3;1.5;1;360000
4351;20141029;2014;0;2;0;1;3;2.5;2;659950
4352;20140623;2012;0;2;0;1;3;2;2;458500
4353;20150305;2008;0;2;0;1;2;2;2;259950
4354;20140918;1989;0;1;0;1;3;1.75;1;366000
4355;20150428;2014;0;2;0;1;4;2.75;2;978000
4356;20150421;1947;0;1;0;1;2;1;1;525000
4357;20140522;1907;0;2;0;1;3;1.5;2;926300
4358;20150423;1951;0;1;0;1;2;1;1;750000
4359;20141204;1942;0;1;0;1;2;1;1;660000
4360;20140813;1947;0;1.5;0.5;1;4;1.75;1.5;305000
4361;20150426;2003;0;1;0;1;2;2.5;1;800000
4362;20150427;1966;0;1;0;1;4;1.75;1;600000
4363;20140827;1972;0;1.5;0.5;1;2;1;1.5;435000
4364;20150310;2007;0;2;0;1;4;3.25;2;1135000000
4365;20141010;2008;0;1;0;1;3;2.25;3;318000
4366;20141006;1910;0;1;0;1;4;2;1;639000
4367;20150316;1977;0;2;0;1;3;2.5;2;453000
4368;20141117;1955;0;1;0;1;4;1.75;1;800000
4369;20140604;1942;0;1;0;1;2;1.75;1;437000
4370;20141121;1925;1993;2;0;1;3;2.75;2; 1.15e+006 
4371;20140926;1985;0;2;0;1;4;2.5;2;490000
4372;20140710;1967;0;1;0;1;4;1.75;1;499950
4373;20141226;1968;0;1;0;1;3;1.5;1;160134
4374;20141215;1953;0;1;0;1;3;1;1;191000
4375;20150115;1965;0;1;0;1;3;1;1;221000
4376;20141028;1960;0;1;0;1;4;2;1;352800
4377;20150511;1988;0;2;0;1;3;2.5;2;350000
4378;20140617;1918;0;1.5;0.5;1;4;1.5;1.5;458000
4379;20140519;1960;0;1;0;1;3;1;1;359950
4380;20150407;2004;0;2;0;1;3;3;2; 1.05e+006 
4381;20140724;1942;0;1;0;1;3;1.75;1;353000
4382;20140801;2006;0;1;0;1;3;3.5;3;717550
4383;20140807;1977;0;2;0;1;3;2.25;2;450000
4384;20140924;1903;0;1;0;1;3;1;1;167500
4385;20140617;1976;0;2;0;1;3;1.75;2;550000
4386;20150421;1970;0;2;0;1;4;2.25;2;939000
4387;20150429;1948;0;1;0;1;3;1.75;1;700000
4388;20140519;2005;0;2;0;1;4;3.5;2;480000
4389;20140829;1929;0;1;0;1;3;1;1;501000
4390;20150204;1987;0;1;0;1;3;2.25;1;580000
4391;20140523;1999;0;1;0;1;1;0.75;1;527550
4392;20141124;2005;0;2;0;1;4;2.5;2;399000
4393;20150415;1957;0;1.5;0.5;1;3;1.75;1.5;240000
4394;20150311;1989;0;1;0;1;4;2.75;1;353000
4395;20140528;1910;0;1;0;1;4;2;1;335000
4396;20150317;2001;0;2;0;1;3;3;2;475000
4397;20140826;1926;0;1.5;0.5;1;3;2;1.5;660000
4398;20140724;1900;0;1;0;1;3;1;1;551000
4399;20150320;1968;0;1;0;1;4;1.75;1;249950
4400;20141120;1988;0;2;0;1;4;3.25;2; 1.15e+006 
4401;20140703;1955;0;1;0;1;3;1.75;1;575000
4402;20140718;1974;0;1;0;1;4;2.75;1;1,08889E+11
4403;20141118;2006;0;2;0;1;4;2.5;2;515000
4404;20141210;1959;0;1;0;1;3;1.5;1;235000
4405;20140915;1912;0;1.5;0.5;1;3;1;1.5;796000
4406;20150423;1984;0;1;0;1;2;1.5;1;450000
4407;20141106;1971;0;1;0;1;4;3;1; 2.05e+006 
4408;20140508;1994;0;2;0;1;4;2.5;2;270000
4409;20150414;2000;0;2;0;1;3;3;2;1705000000
4410;20150309;1928;0;1.5;0.5;1;3;1;1.5;565000
4411;20140804;1910;2004;2;0;1;1;2.5;2;680000
4412;20140804;2001;0;2;0;1;5;5.75;2; 5.57e+006 
4413;20141114;1992;0;2;0;1;4;2.5;2;864500
4414;20140915;1951;0;1;0;1;4;2.25;1; 1.15e+006 
4415;20140515;1991;0;2;0;1;3;2.25;2;335000
4416;20150504;1997;0;2;0;1;4;3.25;2;911000
4417;20141112;1950;0;1;0;1;2;1;1;425000
4418;20141029;1949;1981;1;0;1;3;1;1;299950
4419;20141208;1999;0;2;0;1;4;2.5;2;864000
4420;20150305;1939;0;1;0;1;2;1;1;425000
4421;20140814;1963;0;1.5;0.5;1;4;1.5;1.5;374950
4422;20141203;1968;0;1;0;1;3;2.25;1;247000
4423;20141212;1953;0;1;0;1;3;1;1;475000
4424;20140801;2003;0;2;0;1;3;2.5;2;275000
4425;20141029;1947;0;1;0;1;2;1;1;355000
4426;20150318;1959;0;1;0;1;4;1.75;1;285000
4427;20140905;1963;2001;1.5;0.5;1;3;2.75;1.5;1,33875E+11
4428;20140811;1980;0;1;0;1;2;1;1;325000
4429;20150420;1997;0;2;0;1;5;3.5;2; 1.67e+006 
4430;20140606;1959;0;1;0;1;3;2.5;1;402000
4431;20140814;2000;0;1;0;1;3;3;1; 1.1e+006 
4432;20140730;1959;0;1;0;1;4;1.75;1;375000
4433;20140911;1960;0;1;0;1;5;2.75;1;396000
4434;20140716;1987;0;1;0;1;4;2.75;1;320000
4435;20140709;2001;0;2;0;1;3;2.5;2;610000
4436;20141117;1966;0;1;0;1;3;1.5;1;249950
4437;20150423;1999;0;2;0;1;4;3.5;2;675000
4438;20150326;1919;0;1;0;1;2;2;1;448000
4439;20150428;1900;0;2;0;1;3;1;2;819000
4440;20141110;1983;0;1;0;1;3;2.5;1; 1.25e+006 
4441;20141201;1994;0;2;0;1;4;2.5;2;225000
4442;20140730;2004;0;1;0;1;2;3;1;790000
4443;20150414;1993;0;2;0;1;4;2.5;2;685000
4444;20140620;2001;0;2;0;1;3;3.25;2;812000
4445;20141202;2007;0;1;0;1;2;2.5;1;705000
4446;20150429;2005;0;2;0;1;4;3;2;360000
4447;20150112;2006;0;1;0;1;1;1.5;3;344000
4448;20141022;1903;0;2;0;1;4;1.5;2;825000
4449;20150427;1945;0;1;0;1;3;1;1;476500
4450;20141124;1949;0;1;0;1;2;1;1;379500
4451;20141003;1980;2001;1;0;1;3;1.75;1;620000
4452;20140731;2000;0;2;0;1;3;3.25;2;477590
4453;20140520;1946;0;1;0;1;3;1;1;490000
